gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_score,sum_click
0,1,0.85,1,0,60,1,0,69.4,452.0
1,2,0.15,1,0,60,1,0,66.5,427.0
0,2,0.75,2,0,60,1,0,63.9,177.0
1,2,0.05,1,0,60,1,1,56.2,313.0
0,3,0.35,1,0,60,1,0,73.25,243.0
0,1,0.85,1,0,120,1,0,74.3,601.0
1,3,0.75,2,0,60,1,0,61.1,493.0
0,2,0.65,1,0,60,1,3,73.6,485.0
0,3,0.15,1,0,60,1,0,80.2,607.0
1,2,0.45,1,0,60,1,0,65.0,365.0
0,3,0.47,1,0,60,1,0,69.6,544.0
0,2,0.45,1,0,120,1,0,75.2,247.0
0,2,0.55,1,0,120,0,2,83.4,701.0
1,2,0.25,1,0,60,1,3,79.6,539.0
0,1,0.55,1,0,60,1,0,77.0,798.0
1,2,0.75,1,0,60,1,3,69.8,186.0
0,2,0.75,1,0,60,1,0,78.8,194.0
0,3,0.95,3,0,60,1,0,80.3,2050.0
0,3,0.25,1,0,120,1,0,76.3,1209.0
1,1,0.95,2,0,60,1,0,80.5,1163.0
0,3,0.55,2,0,60,1,1,50.67,286.0
1,2,0.65,2,0,60,1,3,69.71,101.0
1,2,0.15,2,0,300,1,1,39.67,150.0
0,2,0.05,1,1,90,1,0,68.33,156.0
0,3,0.95,2,0,60,1,2,81.6,762.0
1,1,0.65,1,0,120,0,1,53.43,332.0
1,1,0.45,1,0,180,0,1,42.3,254.0
1,2,0.75,1,0,120,1,0,69.3,453.0
1,3,0.75,1,0,60,1,0,78.6,1283.0
0,1,0.65,2,0,60,1,0,60.0,163.0
1,2,0.25,1,0,60,1,0,52.1,505.0
0,2,0.95,1,0,180,1,0,76.7,435.0
0,2,0.47,2,0,60,1,0,72.0,227.0
1,2,0.65,1,0,60,0,0,74.0,196.0
1,1,0.85,2,0,60,1,0,67.9,1101.0
1,2,0.95,1,0,60,1,0,75.3,626.0
0,2,0.85,2,0,60,1,0,77.7,145.0
0,3,0.75,3,0,60,1,2,83.8,808.0
0,3,0.85,2,0,60,1,0,79.1,582.0
0,2,0.35,1,0,120,1,0,64.1,693.0
1,2,0.05,2,0,60,1,0,66.7,101.0
0,2,0.45,1,0,60,1,0,72.7,332.0
0,3,0.05,2,1,60,1,1,58.2,39.0
0,2,0.75,1,0,90,1,1,39.5,71.0
1,2,0.55,1,0,60,1,0,77.2,559.0
0,3,0.15,1,0,120,1,0,57.2,520.0
0,1,0.47,1,0,300,1,2,82.9,102.0
0,2,0.95,1,0,150,1,1,54.8,105.0
0,2,0.65,2,0,60,1,0,70.5,194.0
1,2,0.25,1,0,60,1,3,66.6,261.0
1,3,0.75,1,0,120,1,0,52.0,153.0
0,3,0.25,1,0,60,1,0,67.5,84.0
0,2,0.75,1,0,120,1,0,57.1,361.0
0,2,0.75,1,0,60,1,0,55.5,302.0
0,1,0.55,1,0,120,1,1,39.33,57.0
0,2,0.95,1,0,120,1,3,61.0,157.0
0,3,0.95,2,1,60,1,3,76.0,128.0
1,3,0.25,2,1,120,1,0,62.1,414.0
0,2,0.05,1,0,120,1,2,84.2,471.0
0,2,0.25,1,0,180,1,1,50.8,54.0
1,2,0.35,1,0,120,1,0,71.0,431.0
1,2,0.95,1,0,120,1,0,61.1,283.0
1,3,0.75,1,0,120,1,0,80.9,429.0
1,2,0.15,1,0,180,1,3,69.71,364.56
0,2,0.85,2,0,60,1,0,54.3,236.0
0,2,0.75,1,0,120,1,0,76.4,138.0
1,2,0.35,1,0,60,1,0,69.5,715.0
0,1,0.15,1,0,120,0,3,69.71,20.0
1,3,0.95,1,0,60,1,0,74.1,325.0
1,3,0.75,1,0,90,1,3,75.0,88.0
0,3,0.75,1,0,120,1,2,91.6,265.0
0,1,0.95,2,0,120,1,1,48.88,204.0
0,3,0.95,1,0,60,1,0,60.4,151.0
1,3,0.15,1,0,120,1,1,61.4,406.0
0,2,0.65,2,0,120,1,0,73.1,723.0
0,3,0.85,1,0,60,1,0,73.7,371.0
1,2,0.85,1,0,90,1,3,69.71,132.0
1,2,0.55,1,0,120,1,3,69.71,364.56
1,3,0.65,2,0,60,1,2,85.9,1193.0
0,2,0.75,1,0,120,1,0,75.4,318.0
1,3,0.45,1,0,120,1,0,41.7,229.0
0,3,0.25,1,0,60,1,0,75.0,1226.0
0,3,0.55,1,0,120,1,3,64.5,267.0
1,3,0.75,2,0,180,1,1,72.5,403.0
1,3,0.75,1,0,120,1,0,76.7,142.0
1,2,0.15,1,0,60,1,3,69.71,1.0
1,3,0.55,1,0,90,1,0,61.4,123.0
0,3,0.47,3,1,60,1,3,64.0,52.0
1,3,0.55,2,0,120,1,3,69.71,50.0
1,2,0.25,2,0,120,1,3,69.71,364.56
0,2,0.05,1,0,120,1,0,79.5,600.0
0,3,0.35,1,0,120,1,0,56.3,256.0
0,2,0.75,1,0,60,0,3,80.0,151.0
1,3,0.85,1,0,120,1,3,69.71,28.0
0,2,0.95,1,0,120,1,3,83.33,144.0
1,3,0.95,1,0,60,1,0,49.8,968.0
0,2,0.65,1,0,120,1,0,65.9,88.0
0,3,0.75,1,0,60,1,3,41.33,142.0
0,2,0.85,1,0,240,1,3,53.5,182.0
0,3,0.85,1,0,120,1,3,73.57,114.0
0,3,0.75,1,0,60,1,0,57.3,213.0
0,2,0.85,1,0,60,1,1,69.71,61.0
0,3,0.47,1,0,120,1,0,62.7,74.0
0,3,0.25,1,0,120,1,0,54.3,80.0
1,1,0.47,1,0,60,1,0,74.7,626.0
0,3,0.65,1,0,60,1,3,77.0,246.0
1,1,0.55,3,1,60,1,3,32.5,599.0
0,2,0.65,3,0,60,1,1,32.0,70.0
1,2,0.95,3,0,60,1,0,67.6,2065.0
0,1,0.05,2,0,60,1,0,79.4,830.0
1,2,0.35,2,0,60,1,0,66.6,740.0
0,3,0.75,3,0,60,1,3,70.4,701.0
0,3,0.85,2,0,60,1,0,61.2,122.0
0,3,0.85,3,0,60,1,0,69.71,253.0
0,2,0.25,2,1,60,1,0,66.77,383.0
1,2,0.95,3,0,60,1,3,72.29,1548.0
0,2,0.95,2,1,60,1,3,63.0,189.0
1,3,0.45,2,0,120,1,3,69.71,364.56
0,2,0.65,2,0,60,1,0,71.4,269.0
1,1,0.45,2,1,60,0,0,62.6,141.0
1,2,0.45,2,0,60,1,0,66.8,476.0
0,2,0.55,2,0,60,1,0,75.3,197.0
1,2,0.65,2,0,60,1,2,86.9,2505.0
1,2,0.75,2,0,60,1,0,79.8,367.0
0,2,0.65,2,0,60,1,2,79.5,226.0
0,3,0.85,3,0,60,1,3,69.71,44.0
1,2,0.45,2,0,60,1,3,80.0,254.0
1,1,0.65,2,0,60,1,3,73.0,558.0
0,2,0.85,2,0,60,1,0,77.8,1406.0
0,1,0.55,2,0,90,1,0,57.5,212.0
1,2,0.35,2,0,60,1,0,70.9,771.0
0,2,0.95,2,0,60,1,0,74.4,258.0
0,2,0.65,2,0,60,1,0,77.6,456.0
1,3,0.25,2,0,120,1,1,86.0,121.0
1,1,0.35,2,0,60,1,3,40.0,67.0
0,1,0.35,2,0,60,1,0,61.4,547.0
1,2,0.45,2,0,60,1,0,77.7,681.0
1,2,0.75,2,0,60,0,0,64.2,609.0
0,1,0.05,2,1,120,1,0,83.8,967.0
0,1,0.45,2,0,60,1,0,65.2,652.0
1,2,0.85,1,0,60,1,0,83.8,1070.0
0,3,0.45,2,0,120,1,1,72.0,106.0
0,1,0.55,2,0,60,1,0,63.5,862.0
1,1,0.35,2,1,60,1,1,58.0,75.0
1,3,0.45,2,0,60,1,0,87.5,1881.0
0,2,0.75,2,0,60,1,0,70.1,1337.0
0,2,0.55,2,1,60,1,0,66.67,355.0
1,1,0.45,2,0,90,1,0,72.5,521.0
1,2,0.45,2,0,60,1,3,86.0,167.0
1,1,0.35,2,0,120,1,3,57.33,173.0
1,1,0.15,1,0,60,1,0,62.2,584.0
0,1,0.55,2,0,60,1,3,24.0,12.0
1,1,0.55,1,0,120,1,1,52.4,86.0
0,1,0.25,2,0,60,1,0,77.2,885.0
0,2,0.25,2,0,60,1,2,85.5,2459.0
1,2,0.35,1,0,60,1,3,36.0,42.0
1,2,0.75,2,0,60,1,0,64.9,741.0
1,2,0.75,2,0,60,1,0,64.0,208.0
0,2,0.35,2,0,360,1,3,69.71,10.0
0,2,0.95,2,1,60,1,0,76.0,501.0
0,1,0.45,2,0,60,1,0,70.9,893.0
0,2,0.85,2,0,120,1,0,53.2,103.0
1,2,0.75,1,1,60,1,0,70.09,519.0
1,2,0.05,1,0,60,1,2,80.8,1275.0
0,3,0.25,1,1,240,1,3,69.71,364.56
0,2,0.45,2,0,60,1,0,79.0,245.0
1,2,0.65,2,0,60,0,0,71.7,1090.0
1,1,0.25,2,0,60,1,0,49.9,376.0
0,1,0.75,2,0,60,1,0,71.2,856.0
1,1,0.45,2,0,60,1,1,47.33,283.0
0,3,0.45,1,0,60,1,0,68.0,169.0
0,2,0.15,2,1,60,0,1,51.0,92.0
1,3,0.75,2,0,60,1,0,63.4,261.0
0,2,0.15,1,0,60,1,0,51.9,88.0
1,2,0.95,1,0,60,1,1,43.0,192.0
0,3,0.05,1,0,60,1,0,71.7,61.0
1,3,0.55,3,1,60,1,1,67.0,371.0
1,2,0.85,2,0,60,1,0,54.5,513.0
1,2,0.05,2,1,60,1,3,35.0,39.0
0,3,0.75,1,0,60,1,0,84.1,1132.0
1,2,0.75,1,0,120,1,0,72.9,627.0
1,2,0.95,2,0,60,1,3,79.0,289.0
0,2,0.85,1,0,90,1,0,67.0,435.0
0,2,0.55,2,0,60,1,2,82.9,140.0
1,1,0.95,2,0,60,1,0,67.6,549.0
1,2,0.55,2,0,60,0,0,61.7,966.0
1,2,0.65,2,0,60,1,0,66.8,1262.0
1,3,0.75,2,0,60,1,3,43.2,257.0
0,3,0.85,3,0,60,1,3,73.0,548.0
1,2,0.85,1,0,60,1,0,64.2,288.0
0,1,0.55,1,0,60,1,3,46.67,230.0
0,2,0.95,1,1,60,1,0,72.6,195.0
1,3,0.65,2,0,60,1,1,56.7,451.0
0,2,0.75,2,1,60,1,1,64.0,5.0
0,1,0.25,2,0,120,1,0,71.0,409.0
1,1,0.45,2,0,60,1,0,47.8,1571.0
1,2,0.85,1,0,120,1,0,62.8,486.0
1,1,0.65,2,0,60,1,1,55.4,270.0
0,2,0.55,3,0,60,1,0,80.25,2001.0
0,3,0.75,2,0,60,1,0,80.9,915.0
1,1,0.25,2,0,120,1,1,72.67,300.0
0,2,0.65,1,0,60,1,1,14.5,146.0
1,2,0.85,1,0,60,1,1,62.2,168.0
1,1,0.95,2,0,210,1,3,69.71,34.0
0,2,0.55,2,0,60,1,0,54.1,243.0
1,2,0.25,2,0,90,1,0,57.1,662.0
1,1,0.85,2,0,60,1,2,83.7,1392.0
1,2,0.25,2,0,60,1,0,78.2,535.0
0,1,0.55,2,0,60,1,0,66.0,352.0
1,1,0.95,2,1,60,1,0,72.1,317.0
0,2,0.15,2,0,90,1,0,70.5,392.0
0,3,0.95,3,0,60,1,0,79.7,1083.0
0,1,0.45,2,0,60,1,0,56.75,212.0
1,2,0.95,2,0,120,1,3,58.0,78.0
0,1,0.05,2,0,120,1,0,78.1,1663.0
1,2,0.75,2,0,180,0,1,32.2,58.0
1,1,0.25,1,2,60,1,1,66.76,59.0
1,1,0.25,1,0,120,1,0,60.51,523.0
0,1,0.05,1,2,120,0,3,63.2,114.0
0,1,0.65,1,0,120,1,1,65.46,845.0
0,2,0.35,2,0,60,1,0,63.92,1540.0
1,2,0.15,1,1,60,1,3,42.71,321.0
1,2,0.05,2,2,120,1,0,80.33,272.0
0,2,0.75,2,0,120,0,1,80.16,156.0
1,1,0.75,1,0,60,1,3,80.0,65.0
0,2,0.15,2,1,60,1,3,69.71,364.56
1,1,0.15,1,1,150,1,3,56.38,70.0
1,2,0.55,1,0,60,1,0,63.22,90.0
1,1,0.35,1,0,60,1,1,71.0,11.0
1,1,0.55,1,0,120,1,2,82.98,178.0
1,1,0.05,1,0,60,0,1,28.09,81.0
1,1,0.55,2,0,60,1,3,67.81,174.0
1,2,0.45,1,2,90,1,1,79.17,46.0
1,2,0.25,1,0,60,1,1,70.95,159.0
1,3,0.75,2,0,240,1,2,77.95,120.0
1,2,0.55,1,1,150,1,1,69.71,40.0
0,2,0.65,2,0,60,1,3,69.71,364.56
1,1,0.45,1,0,90,1,2,91.88,903.0
1,1,0.05,1,0,180,1,0,75.41,112.0
1,1,0.65,2,0,60,1,0,62.65,236.0
1,1,0.45,1,0,60,1,1,69.98,202.0
1,1,0.25,2,4,120,0,1,69.71,364.56
1,1,0.25,1,0,180,1,0,61.45,166.0
1,1,0.55,1,0,60,1,0,64.68,358.0
1,3,0.15,2,0,60,1,0,63.13,409.0
0,2,0.55,1,0,120,1,2,85.78,321.0
1,2,0.65,2,0,60,1,0,78.35,175.0
1,3,0.55,2,0,60,1,3,60.08,14.0
1,2,0.35,1,0,180,1,3,69.71,364.56
0,2,0.35,2,0,75,1,0,72.62,425.0
1,1,0.15,1,0,60,1,3,69.71,364.56
1,2,0.45,2,0,60,1,0,73.96,367.0
1,1,0.65,1,0,60,1,3,47.56,181.0
1,2,0.25,1,0,60,1,0,66.0,389.0
1,3,0.15,2,0,120,1,2,84.04,494.0
1,1,0.15,1,3,135,1,0,67.16,248.0
1,1,0.85,1,1,60,1,1,68.1,100.0
1,1,0.75,1,0,60,1,3,69.71,45.0
1,2,0.25,1,0,60,1,0,86.11,334.0
1,3,0.35,2,0,60,1,0,78.82,69.0
1,2,0.25,2,0,180,1,3,69.71,1.0
1,1,0.95,2,0,120,1,2,91.07,430.0
1,1,0.35,2,0,120,0,0,75.82,713.0
1,2,0.75,1,0,60,1,0,81.19,174.0
1,3,0.65,1,0,120,1,2,88.33,220.0
1,2,0.45,1,0,60,1,0,69.66,349.0
1,3,0.25,2,0,60,1,2,81.62,399.0
0,2,0.45,2,0,60,1,1,48.84,24.0
1,1,0.35,2,0,70,0,1,81.0,237.0
1,1,0.25,1,2,120,1,1,69.71,364.56
1,2,0.75,1,1,180,1,3,69.71,364.56
1,2,0.75,2,0,60,0,0,75.06,605.0
1,2,0.15,2,1,60,1,0,80.82,193.0
1,1,0.05,1,2,60,0,1,100.0,14.0
1,2,0.45,1,1,180,0,3,69.71,364.56
1,1,0.45,2,1,120,1,3,69.71,58.0
1,3,0.55,2,0,60,1,0,87.83,285.0
1,1,0.35,1,0,60,1,1,69.71,364.56
1,1,0.05,2,0,70,1,1,63.05,164.0
1,2,0.05,1,0,120,1,3,12.61,114.0
1,1,0.35,2,0,60,1,1,70.01,70.0
1,2,0.55,1,0,120,0,2,79.24,255.0
1,1,0.15,2,0,60,1,3,69.71,364.56
0,2,0.25,1,0,60,1,0,75.27,388.0
0,2,0.35,1,0,60,1,1,65.29,204.0
1,2,0.95,1,0,60,0,0,80.22,172.0
1,1,0.45,1,1,60,1,3,31.89,144.0
0,2,0.47,1,0,60,1,0,77.33,765.0
1,1,0.15,2,0,60,1,0,69.42,106.0
1,1,0.45,2,1,120,1,2,78.92,360.0
1,1,0.05,1,1,120,1,3,77.81,177.0
1,1,0.75,1,0,60,1,0,65.93,260.0
1,2,0.55,1,0,60,1,1,82.68,43.0
1,3,0.55,1,0,60,1,0,77.99,173.0
1,1,0.05,1,1,60,1,3,69.71,38.0
1,2,0.45,2,0,60,1,0,82.71,559.0
1,1,0.05,1,1,60,1,1,40.0,48.0
0,2,0.55,2,0,60,1,0,68.02,387.0
1,2,0.35,1,0,60,1,3,52.78,91.0
1,1,0.25,2,0,120,1,3,65.0,145.0
1,1,0.65,1,2,120,1,1,69.71,364.56
1,2,0.15,1,0,60,1,1,46.13,453.0
1,1,0.45,1,1,60,1,1,63.2,201.0
1,2,0.85,1,1,270,1,3,69.71,364.56
1,1,0.15,1,1,150,1,3,69.71,34.0
1,2,0.65,1,0,60,1,3,66.17,71.0
1,1,0.05,2,2,120,1,0,73.69,99.0
1,2,0.85,2,1,225,0,1,89.29,37.0
1,1,0.45,2,1,120,1,3,69.71,364.56
1,1,0.35,2,2,60,1,0,78.03,919.0
1,3,0.45,2,1,60,1,1,74.22,95.0
1,2,0.15,2,2,120,0,3,0.0,16.0
1,1,0.05,1,2,60,1,1,49.1,123.0
1,1,0.15,2,1,120,0,1,62.12,654.0
0,1,0.55,1,0,120,1,2,90.63,588.0
0,2,0.75,2,0,120,1,0,75.06,313.0
1,1,0.15,2,0,60,0,0,79.71,586.0
1,3,0.35,2,0,60,1,0,75.25,436.0
0,1,0.55,2,0,60,1,0,86.35,844.0
1,3,0.45,1,0,60,1,0,80.33,485.0
1,2,0.45,1,1,60,1,3,69.71,40.0
1,3,0.05,1,1,60,1,1,46.5,777.0
1,2,0.65,1,1,120,1,1,70.21,67.0
1,1,0.75,1,0,60,1,0,70.27,380.0
1,2,0.25,1,0,180,0,1,69.71,22.0
1,2,0.05,1,0,120,1,2,71.32,172.0
1,1,0.15,2,1,60,1,1,69.71,364.56
0,2,0.75,2,0,60,1,1,71.39,161.0
1,2,0.45,1,0,60,1,0,83.91,603.0
1,1,0.65,2,0,60,1,3,69.71,7.0
1,2,0.35,2,1,120,1,3,69.71,364.56
1,2,0.95,1,0,60,1,2,71.85,189.0
1,1,0.25,1,0,60,1,2,83.42,143.0
1,2,0.05,1,2,585,1,3,69.71,364.56
1,1,0.15,1,2,60,1,3,69.71,364.56
1,1,0.85,1,0,60,1,0,74.97,449.0
1,1,0.05,1,0,180,0,3,69.71,364.56
1,1,0.45,1,1,60,0,1,70.04,327.0
0,2,0.05,1,0,60,1,1,73.3,112.0
1,2,0.25,1,1,60,1,1,72.2,397.0
1,1,0.05,1,0,180,1,3,59.48,125.0
1,1,0.15,2,1,60,1,1,70.83,156.0
0,1,0.75,1,0,60,1,1,65.86,241.0
1,2,0.55,1,0,60,1,0,77.91,225.0
1,2,0.25,2,0,60,1,0,72.97,244.0
1,1,0.15,1,0,60,1,0,83.09,264.0
1,2,0.85,1,2,120,0,1,76.88,80.0
1,2,0.55,2,0,120,1,3,70.5,364.56
1,2,0.45,1,1,60,1,3,69.71,166.0
1,1,0.95,1,0,60,1,0,89.34,619.0
1,1,0.55,2,2,60,1,0,50.11,157.0
1,1,0.55,2,0,150,0,3,69.71,364.56
1,2,0.45,1,1,180,1,3,69.71,1.0
0,1,0.45,1,1,120,1,3,69.71,364.56
1,1,0.05,1,2,60,0,3,31.02,268.0
1,2,0.45,1,1,120,0,1,64.05,180.0
1,2,0.45,1,0,60,1,0,72.08,614.0
1,1,0.45,2,0,325,1,0,64.71,1679.0
1,1,0.35,1,1,120,1,3,69.71,364.56
1,1,0.85,2,1,60,1,3,69.71,364.56
1,1,0.15,1,2,120,1,3,70.47,69.0
1,2,0.05,1,1,120,1,0,63.59,279.0
1,1,0.25,2,0,120,1,1,69.71,5.0
1,1,0.25,1,1,180,1,3,64.0,170.0
1,2,0.95,1,2,60,1,3,69.71,364.56
1,1,0.15,1,0,60,1,1,69.71,17.0
1,2,0.25,1,1,60,1,0,69.99,324.0
1,1,0.85,2,3,60,1,0,73.62,389.0
1,1,0.35,2,0,120,1,0,79.18,315.0
1,2,0.45,1,0,60,1,0,70.52,255.0
0,1,0.05,2,0,60,1,1,52.32,127.0
1,2,0.65,1,0,120,1,2,83.06,765.0
1,3,0.35,1,1,60,0,0,69.81,293.0
1,2,0.65,1,0,60,1,0,81.08,248.0
1,2,0.95,1,0,180,1,1,69.71,22.0
1,1,0.15,1,0,60,1,0,64.96,735.0
1,2,0.75,1,0,120,1,0,67.29,229.0
1,3,0.25,1,1,120,0,1,56.71,129.0
1,3,0.55,2,0,90,1,0,74.95,298.0
1,1,0.55,1,3,120,0,1,64.29,11.0
0,3,0.45,2,1,60,1,3,45.17,33.0
1,2,0.85,1,0,120,1,0,82.64,95.0
1,1,0.15,2,0,120,1,0,61.65,233.0
1,1,0.35,1,0,90,1,0,75.96,301.0
1,1,0.05,1,0,150,1,3,69.71,364.56
0,1,0.45,1,0,60,1,3,80.0,52.0
1,1,0.85,1,0,60,1,1,74.57,145.0
1,2,0.15,1,2,300,1,0,75.55,192.0
0,2,0.95,1,0,60,1,3,44.78,26.0
1,2,0.95,1,0,120,1,0,74.76,317.0
1,2,0.25,2,3,180,0,3,69.71,364.56
1,2,0.15,1,1,60,1,0,78.41,570.0
1,3,0.35,2,1,120,1,0,60.17,261.0
1,2,0.75,1,2,130,1,0,70.55,331.0
1,2,0.45,2,1,60,0,3,69.71,364.56
0,1,0.45,2,1,180,1,3,69.71,364.56
1,2,0.65,1,0,60,1,3,69.71,7.0
1,1,0.95,1,0,150,1,0,62.95,86.0
0,1,0.25,2,3,60,1,3,69.71,46.0
1,1,0.45,1,0,60,1,0,56.84,54.0
0,1,0.95,2,3,195,1,0,68.95,172.0
1,1,0.05,1,2,60,1,0,63.87,296.0
1,1,0.25,1,3,180,1,3,65.0,24.0
1,1,0.25,2,1,60,1,1,68.0,29.0
1,2,0.45,1,0,60,1,2,94.82,371.0
1,2,0.45,2,1,60,1,0,80.73,316.0
1,2,0.35,2,0,60,1,0,79.69,825.0
1,2,0.25,1,0,150,1,0,68.97,393.0
1,1,0.25,1,0,60,1,1,59.0,136.0
1,4,0.95,2,0,120,1,2,78.04,299.0
1,2,0.95,1,0,60,1,1,69.71,364.56
1,1,0.25,1,0,150,1,3,67.29,164.0
1,2,0.15,1,0,60,1,1,69.71,364.56
1,1,0.65,2,0,60,1,3,76.1,767.0
1,2,0.75,1,0,180,1,0,65.17,132.0
1,1,0.05,1,0,60,1,0,60.43,295.0
1,2,0.05,1,0,90,1,1,64.0,60.0
0,3,0.25,1,0,120,1,0,78.91,194.0
1,1,0.85,1,2,60,1,1,62.0,111.0
0,2,0.85,1,0,60,1,0,85.7,365.0
1,1,0.85,1,2,60,1,3,69.71,11.0
1,2,0.25,1,0,60,1,0,77.96,189.0
1,2,0.25,2,0,120,1,0,85.96,404.0
1,1,0.15,1,2,240,1,1,50.0,99.0
1,1,0.85,1,0,105,1,3,85.0,61.0
1,1,0.45,1,1,90,1,1,70.26,197.0
1,1,0.25,1,0,60,1,3,53.0,59.0
1,2,0.45,1,0,240,1,1,72.49,77.0
1,1,0.55,1,3,150,1,1,80.0,54.0
1,2,0.35,1,0,90,1,1,69.44,219.0
1,1,0.25,1,1,120,1,1,35.0,84.0
1,1,0.45,1,1,120,1,0,68.59,137.0
1,2,0.15,1,0,60,1,1,67.4,63.0
1,2,0.25,1,0,90,1,3,69.71,364.56
1,2,0.45,1,0,60,1,0,90.61,175.0
1,1,0.25,1,0,60,1,3,69.71,13.0
1,3,0.05,1,0,60,1,3,77.95,133.0
1,1,0.25,1,0,120,1,3,69.71,32.0
0,2,0.35,2,0,60,1,3,76.16,177.0
0,3,0.65,1,0,60,1,3,56.58,65.0
1,1,0.45,1,0,60,0,1,70.78,47.0
0,1,0.55,1,0,60,1,3,69.71,364.56
1,2,0.45,1,0,180,0,0,57.82,153.0
1,3,0.85,2,0,60,1,3,69.84,293.0
1,2,0.75,2,1,60,1,1,69.71,4.0
1,1,0.25,1,0,60,1,1,70.32,296.0
0,1,0.45,2,1,60,1,1,81.41,60.0
1,3,0.15,1,0,120,1,0,77.33,421.0
1,1,0.45,1,2,60,1,0,67.92,271.0
1,1,0.35,1,1,120,1,1,35.0,2.0
1,1,0.25,1,1,195,1,3,79.17,35.0
1,2,0.47,2,0,60,1,2,95.8,300.0
1,1,0.75,2,0,60,1,0,86.94,1042.0
1,1,0.05,2,0,120,1,1,82.0,30.0
1,1,0.05,1,2,120,1,3,69.71,364.56
1,1,0.05,1,0,60,1,1,67.88,176.0
1,1,0.55,2,2,120,1,3,69.71,364.56
1,1,0.55,1,0,60,1,3,63.23,200.0
1,2,0.85,2,1,120,1,3,71.67,182.0
1,2,0.45,1,0,180,1,1,55.0,13.0
1,1,0.55,2,0,60,1,3,65.3,48.0
1,3,0.15,1,2,180,1,1,69.71,364.56
1,2,0.15,1,0,90,1,1,44.95,97.0
1,2,0.55,1,0,180,1,3,69.71,364.56
1,1,0.55,1,0,120,1,0,87.55,596.0
1,2,0.05,1,0,240,0,3,78.9,114.0
0,3,0.55,1,1,120,1,0,83.46,367.0
0,2,0.55,1,1,60,1,0,84.24,308.0
1,2,0.15,1,0,180,1,1,53.27,225.0
1,1,0.25,1,0,60,1,3,57.0,123.0
0,1,0.45,2,1,120,1,1,31.99,60.0
1,1,0.35,1,0,240,1,0,70.09,138.0
0,2,0.75,2,1,180,1,2,85.84,850.0
1,3,0.75,2,0,120,1,3,69.71,364.56
1,3,0.65,1,0,120,1,1,72.17,124.0
1,1,0.65,2,0,60,0,0,69.79,365.0
1,2,0.65,1,1,60,1,1,65.83,23.0
1,2,0.95,1,0,60,1,2,83.16,717.0
1,1,0.25,1,0,60,1,1,69.71,364.56
1,2,0.15,1,2,60,1,1,46.91,32.0
1,1,0.15,1,0,60,1,1,72.96,59.0
0,1,0.05,2,0,60,1,0,84.29,584.0
1,1,0.15,1,1,60,1,1,69.71,12.0
1,2,0.55,2,1,60,1,3,69.71,364.56
0,1,0.75,2,0,60,1,1,33.14,209.0
1,1,0.05,1,1,120,1,1,62.9,74.0
1,1,0.75,1,2,120,1,0,73.32,238.0
1,1,0.05,1,1,300,0,3,69.71,364.56
1,1,0.05,1,0,60,0,1,71.85,142.0
1,3,0.85,2,1,120,1,0,87.06,498.0
1,1,0.55,2,1,180,1,3,69.71,364.56
0,1,0.35,2,0,60,1,0,76.73,243.0
1,2,0.45,1,0,180,1,3,69.71,364.56
1,2,0.25,2,1,120,0,0,85.17,1364.0
0,1,0.05,2,0,150,1,0,58.51,946.0
1,1,0.35,1,2,150,1,1,71.74,155.0
1,2,0.85,2,0,120,1,0,78.02,169.0
0,3,0.95,1,0,120,1,0,74.83,215.0
1,1,0.15,2,0,120,1,3,53.24,50.0
1,2,0.85,1,1,105,1,1,71.43,62.0
1,2,0.35,2,0,120,1,3,69.71,364.56
1,2,0.15,1,0,60,0,3,69.71,11.0
1,3,0.65,1,0,135,1,1,69.71,364.56
1,2,0.45,1,0,150,1,3,73.0,44.0
1,3,0.85,1,1,180,1,3,69.71,17.0
0,3,0.85,1,0,60,1,1,64.22,251.0
1,2,0.65,2,0,120,1,3,61.4,57.0
1,2,0.55,1,0,120,1,3,54.25,103.0
0,1,0.25,2,1,120,0,0,85.59,592.0
1,1,0.15,1,0,60,1,1,69.71,364.56
1,1,0.55,2,1,180,1,3,69.71,364.56
1,2,0.05,1,0,60,1,1,60.91,66.0
1,2,0.15,1,0,60,1,3,69.71,364.56
1,2,0.15,1,0,120,1,1,48.19,110.0
1,2,0.35,1,0,60,1,1,65.6,101.0
1,1,0.15,2,0,60,1,1,71.4,145.0
1,1,0.05,1,0,60,1,1,66.0,75.0
0,2,0.15,1,0,120,1,2,81.11,326.0
1,1,0.65,1,3,120,1,0,72.61,194.0
1,2,0.95,1,0,60,0,2,83.99,214.0
1,3,0.75,2,0,90,1,1,55.8,99.0
1,1,0.85,1,1,120,1,0,60.77,267.0
1,2,0.15,1,0,120,1,3,67.7,181.0
1,3,0.25,2,1,120,1,0,79.85,229.0
1,2,0.25,1,2,120,1,1,68.88,55.0
1,2,0.95,1,2,120,0,3,72.05,364.56
1,2,0.65,2,1,195,1,3,69.71,26.0
1,1,0.75,1,0,180,1,3,81.0,5.0
1,1,0.45,1,1,330,0,1,69.71,8.0
1,1,0.25,1,0,120,1,0,78.62,461.0
1,1,0.05,1,1,60,0,3,69.71,65.0
1,1,0.15,1,0,60,1,0,81.65,394.0
1,2,0.15,1,0,60,1,3,69.71,364.56
1,2,0.25,1,1,120,0,3,69.71,364.56
1,2,0.15,1,0,60,1,3,69.71,364.56
